"geo","sex","edu.att","age.group","year","log.mx.new","pop.size","region","sigma","mu"
"Palestine, State of","M","secondary.higher","15-19",1984,NA,65040,"region3",0.128047820739355,-6.99032444133282
"Palestine, State of","F","secondary.higher","15-19",1984,NA,61240,"region3",0.176059660873731,-7.58606880337085
"Palestine, State of","M","noEdu.primary","15-19",1984,NA,31960,"region3",0.136638217561709,-6.38438070990625
"Palestine, State of","F","noEdu.primary","15-19",1985,NA,33900,"region3",0.177379773602747,-6.99285295771072
"Palestine, State of","M","secondary.higher","15-19",1985,NA,67900,"region3",0.128140622357721,-6.99966070734892
"Palestine, State of","F","secondary.higher","15-19",1985,NA,64200,"region3",0.170869309638193,-7.59768518365378
"Palestine, State of","M","noEdu.primary","15-19",1985,NA,32200,"region3",0.134775751898181,-6.39704600973536
"Palestine, State of","F","noEdu.primary","15-19",1986,NA,33240,"region3",0.180782779552861,-7.0027672908727
"Palestine, State of","M","secondary.higher","15-19",1986,NA,71320,"region3",0.124372282383589,-7.01116010376851
"Palestine, State of","F","secondary.higher","15-19",1986,NA,67800,"region3",0.175874924317784,-7.61023391652435
"Palestine, State of","M","noEdu.primary","15-19",1986,NA,31940,"region3",0.137337290505794,-6.40508634246108
"Palestine, State of","F","noEdu.primary","15-19",1987,NA,32580,"region3",0.180807698239197,-7.01184928755215
"Palestine, State of","M","secondary.higher","15-19",1987,NA,74740,"region3",0.123382293847605,-7.01719840566682
"Palestine, State of","F","secondary.higher","15-19",1987,NA,71400,"region3",0.167199866150125,-7.61891087777246
"Palestine, State of","M","noEdu.primary","15-19",1987,NA,31680,"region3",0.137008774392436,-6.41539432552208
"Palestine, State of","F","noEdu.primary","15-19",1988,NA,31920,"region3",0.183329547068463,-7.02399284121295
"Palestine, State of","M","secondary.higher","15-19",1988,NA,78160,"region3",0.120567039918608,-7.03116923538288
"Palestine, State of","F","secondary.higher","15-19",1988,NA,75000,"region3",0.16341740178655,-7.62901413069973
"Palestine, State of","M","noEdu.primary","15-19",1988,NA,31420,"region3",0.1382473767624,-6.42772831598274
"Palestine, State of","F","noEdu.primary","15-19",1989,NA,31260,"region3",0.188266841651686,-7.01935937847678
"Palestine, State of","M","secondary.higher","15-19",1989,NA,81580,"region3",0.116022143969316,-7.02976986360369
"Palestine, State of","F","secondary.higher","15-19",1989,NA,78600,"region3",0.157688471525741,-7.62450172553787
"Palestine, State of","M","noEdu.primary","15-19",1989,NA,31160,"region3",0.141975090147959,-6.42913953988522
"Palestine, State of","F","noEdu.primary","15-19",1990,NA,30600,"region3",0.191298406200279,-7.04910707619617
"Palestine, State of","M","secondary.higher","15-19",1990,NA,85000,"region3",0.116446905376971,-7.04876870764322
"Palestine, State of","F","secondary.higher","15-19",1990,NA,82200,"region3",0.158254192121203,-7.64636517775733
"Palestine, State of","M","noEdu.primary","15-19",1990,NA,30900,"region3",0.140896597493756,-6.44338663279243
"Palestine, State of","F","noEdu.primary","15-19",1991,NA,29440,"region3",0.191731653850677,-7.0454442777743
"Palestine, State of","M","secondary.higher","15-19",1991,NA,90280,"region3",0.114052473501802,-7.04727683041351
"Palestine, State of","F","secondary.higher","15-19",1991,NA,88500,"region3",0.149505045605085,-7.64143151253981
"Palestine, State of","M","noEdu.primary","15-19",1991,NA,31040,"region3",0.139030379314249,-6.44242722860209
"Palestine, State of","F","noEdu.primary","15-19",1992,NA,28280,"region3",0.198269480201819,-7.03925135639123
"Palestine, State of","M","secondary.higher","15-19",1992,NA,95560,"region3",0.109427593676929,-7.04799649019069
"Palestine, State of","F","secondary.higher","15-19",1992,NA,94800,"region3",0.147445467642685,-7.64247972540353
"Palestine, State of","M","noEdu.primary","15-19",1992,NA,31180,"region3",0.140233671032367,-6.44552989610344
"Palestine, State of","F","noEdu.primary","15-19",1993,NA,27120,"region3",0.199538081044685,-7.0473837544013
"Palestine, State of","M","secondary.higher","15-19",1993,NA,100840,"region3",0.1082791820049,-7.05228471190363
"Palestine, State of","F","secondary.higher","15-19",1993,NA,101100,"region3",0.142303533540088,-7.64190498379193
"Palestine, State of","M","noEdu.primary","15-19",1993,NA,31320,"region3",0.141610420534901,-6.44910031955061
"Palestine, State of","F","noEdu.primary","15-19",1994,NA,25960,"region3",0.20945611928377,-7.05329624733521
"Palestine, State of","M","secondary.higher","15-19",1994,NA,106120,"region3",0.104691818782749,-7.05458583617181
"Palestine, State of","F","secondary.higher","15-19",1994,NA,107400,"region3",0.138958540530923,-7.64898835282528
"Palestine, State of","M","noEdu.primary","15-19",1994,NA,31460,"region3",0.139339437526286,-6.44988206081352
"Palestine, State of","F","noEdu.primary","15-19",1995,NA,24800,"region3",0.21284692739761,-7.05946931822547
"Palestine, State of","M","secondary.higher","15-19",1995,NA,111400,"region3",0.101810211976519,-7.05492146717208
"Palestine, State of","F","secondary.higher","15-19",1995,NA,113700,"region3",0.133900911230171,-7.64863544271685
"Palestine, State of","M","noEdu.primary","15-19",1995,NA,31600,"region3",0.140968841639115,-6.45215181993641
"Palestine, State of","F","noEdu.primary","15-19",1996,NA,23420,"region3",0.219150592644382,-7.0935947162873
"Palestine, State of","M","secondary.higher","15-19",1996,NA,117980,"region3",0.101722912248947,-7.09757098215684
"Palestine, State of","F","secondary.higher","15-19",1996,NA,120840,"region3",0.132883391272848,-7.69138751479318
"Palestine, State of","M","noEdu.primary","15-19",1996,NA,31120,"region3",0.145949357465796,-6.49568688752544
"Palestine, State of","F","noEdu.primary","15-19",1997,NA,22040,"region3",0.228610935189136,-7.13001645939889
"Palestine, State of","M","secondary.higher","15-19",1997,NA,124560,"region3",0.0988031602250686,-7.12665137485998
"Palestine, State of","F","secondary.higher","15-19",1997,NA,127980,"region3",0.129989643270483,-7.71660955841165
"Palestine, State of","M","noEdu.primary","15-19",1997,NA,30640,"region3",0.14548864726553,-6.52625256126387
"Palestine, State of","F","noEdu.primary","15-19",1998,NA,20660,"region3",0.240719916878768,-7.16645203867306
"Palestine, State of","M","secondary.higher","15-19",1998,NA,131140,"region3",0.0979488241365777,-7.1561121365899
"Palestine, State of","F","secondary.higher","15-19",1998,NA,135120,"region3",0.129334283715037,-7.74832406538857
"Palestine, State of","M","noEdu.primary","15-19",1998,NA,30160,"region3",0.149156501431454,-6.55554469199247
"Palestine, State of","F","noEdu.primary","15-19",1999,NA,19280,"region3",0.256819805910671,-7.20099415478326
"Palestine, State of","M","secondary.higher","15-19",1999,NA,137720,"region3",0.0987930123405565,-7.18907478500284
"Palestine, State of","F","secondary.higher","15-19",1999,NA,142260,"region3",0.128716893379352,-7.78255623633497
"Palestine, State of","M","noEdu.primary","15-19",1999,NA,29680,"region3",0.154900772666142,-6.58645713742659
"Palestine, State of","F","noEdu.primary","15-19",2000,NA,17900,"region3",0.272930979579685,-7.24112074363156
"Palestine, State of","M","secondary.higher","15-19",2000,NA,144300,"region3",0.0972714157113344,-7.22447416235966
"Palestine, State of","F","secondary.higher","15-19",2000,NA,149400,"region3",0.12921588060058,-7.81544381198955
"Palestine, State of","M","noEdu.primary","15-19",2000,NA,29200,"region3",0.15772957432936,-6.62556921071485
"Palestine, State of","F","noEdu.primary","15-19",2001,NA,17560,"region3",0.274889727948075,-7.25349972275788
"Palestine, State of","M","secondary.higher","15-19",2001,NA,151180,"region3",0.0967938012147189,-7.2351855361448
"Palestine, State of","F","secondary.higher","15-19",2001,NA,155540,"region3",0.12766563198998,-7.82918770797414
"Palestine, State of","M","noEdu.primary","15-19",2001,NA,28400,"region3",0.161592780418954,-6.63192230213233
"Palestine, State of","F","noEdu.primary","15-19",2002,NA,17220,"region3",0.275023750658228,-7.25035882647067
"Palestine, State of","M","secondary.higher","15-19",2002,NA,158060,"region3",0.0932876697790026,-7.24302825553946
"Palestine, State of","F","secondary.higher","15-19",2002,NA,161680,"region3",0.124222705021515,-7.83486827768558
"Palestine, State of","M","noEdu.primary","15-19",2002,NA,27600,"region3",0.163171041063222,-6.64146160240097
"Palestine, State of","F","noEdu.primary","15-19",2003,NA,16880,"region3",0.282399769335575,-7.27138964134604
"Palestine, State of","M","secondary.higher","15-19",2003,NA,164940,"region3",0.0929009670224707,-7.25237553701331
"Palestine, State of","F","secondary.higher","15-19",2003,NA,167820,"region3",0.121479875017334,-7.84470519413647
"Palestine, State of","M","noEdu.primary","15-19",2003,NA,26800,"region3",0.16749756309203,-6.65279889980485
"Palestine, State of","F","noEdu.primary","15-19",2004,NA,16540,"region3",0.288602403284842,-7.28273663810591
"Palestine, State of","M","secondary.higher","15-19",2004,NA,171820,"region3",0.0898495896118551,-7.26116515145598
"Palestine, State of","F","secondary.higher","15-19",2004,NA,173960,"region3",0.120074531059498,-7.85458783718454
"Palestine, State of","M","noEdu.primary","15-19",2004,NA,26000,"region3",0.17129189802369,-6.66629982471444
"Palestine, State of","F","noEdu.primary","15-19",2005,NA,16200,"region3",0.292261972761143,-7.29574012044031
"Palestine, State of","M","secondary.higher","15-19",2005,NA,178700,"region3",0.090804776304578,-7.2735281591067
"Palestine, State of","F","secondary.higher","15-19",2005,NA,180100,"region3",0.121677204963577,-7.86751037010243
"Palestine, State of","M","noEdu.primary","15-19",2005,NA,25200,"region3",0.173920697918287,-6.68038781221053
"Palestine, State of","F","noEdu.primary","15-19",2006,NA,16140,"region3",0.296630578989522,-7.3282882439344
"Palestine, State of","M","secondary.higher","15-19",2006,NA,187840,"region3",0.0904810941670953,-7.29968371463627
"Palestine, State of","F","secondary.higher","15-19",2006,NA,188940,"region3",0.120733937755702,-7.89554689756558
"Palestine, State of","M","noEdu.primary","15-19",2006,NA,25320,"region3",0.176404382593927,-6.70173935061668
"Palestine, State of","F","noEdu.primary","15-19",2007,NA,16080,"region3",0.286528491331224,-7.31990430082105
"Palestine, State of","M","secondary.higher","15-19",2007,NA,196980,"region3",0.0864049010004999,-7.30186963338916
"Palestine, State of","F","secondary.higher","15-19",2007,NA,197780,"region3",0.114852257411997,-7.89860114028873
"Palestine, State of","M","noEdu.primary","15-19",2007,NA,25440,"region3",0.175064811521158,-6.70218337923059
"Palestine, State of","F","noEdu.primary","15-19",2008,NA,16020,"region3",0.295996645290755,-7.34988070796433
"Palestine, State of","M","secondary.higher","15-19",2008,NA,206120,"region3",0.0870531183541641,-7.33046908127242
"Palestine, State of","F","secondary.higher","15-19",2008,NA,206620,"region3",0.115294677187327,-7.92391980559066
"Palestine, State of","M","noEdu.primary","15-19",2008,NA,25560,"region3",0.178877062914999,-6.73401328150629
"Palestine, State of","F","noEdu.primary","15-19",2009,NA,15960,"region3",0.299959294866643,-7.38142678186659
"Palestine, State of","M","secondary.higher","15-19",2009,NA,215260,"region3",0.0856410328320342,-7.35456137204173
"Palestine, State of","F","secondary.higher","15-19",2009,NA,215460,"region3",0.1127998407577,-7.95262589371054
"Palestine, State of","M","noEdu.primary","15-19",2009,NA,25680,"region3",0.183573149177009,-6.76819368911495
"Palestine, State of","F","noEdu.primary","15-19",2010,NA,15900,"region3",0.307373028005089,-7.41495551063429
"Palestine, State of","M","secondary.higher","15-19",2010,NA,224400,"region3",0.0841921829717233,-7.3895753372837
"Palestine, State of","F","secondary.higher","15-19",2010,NA,224300,"region3",0.113316398235319,-7.9810015282035
"Palestine, State of","M","noEdu.primary","15-19",2010,NA,25800,"region3",0.182770906224642,-6.79716294905952
"Palestine, State of","F","noEdu.primary","15-19",2011,NA,15420,"region3",0.315725701411145,-7.44321308509188
"Palestine, State of","M","secondary.higher","15-19",2011,NA,229200,"region3",0.0858138634592177,-7.41194402615096
"Palestine, State of","F","secondary.higher","15-19",2011,NA,228660,"region3",0.115287190569182,-8.00664666970162
"Palestine, State of","M","noEdu.primary","15-19",2011,NA,25080,"region3",0.191480458579949,-6.82431731534192
"Palestine, State of","F","noEdu.primary","15-19",2012,NA,14940,"region3",0.321744780581923,-7.47293223996221
"Palestine, State of","M","secondary.higher","15-19",2012,NA,234000,"region3",0.0866659935723773,-7.43839195375781
"Palestine, State of","F","secondary.higher","15-19",2012,NA,233020,"region3",0.112378800202582,-8.03155179998195
"Palestine, State of","M","noEdu.primary","15-19",2012,NA,24360,"region3",0.19198944960195,-6.84785678414398
"Palestine, State of","F","noEdu.primary","15-19",2013,NA,14460,"region3",0.330338535884622,-7.49740891658533
"Palestine, State of","M","secondary.higher","15-19",2013,NA,238800,"region3",0.0869230881122983,-7.46375085091922
"Palestine, State of","F","secondary.higher","15-19",2013,NA,237380,"region3",0.113400218633396,-8.05618183508263
"Palestine, State of","M","noEdu.primary","15-19",2013,NA,23640,"region3",0.196046005450206,-6.87490011831305
"Palestine, State of","F","noEdu.primary","15-19",2014,NA,13980,"region3",0.347141638537417,-7.51535410953331
"Palestine, State of","M","secondary.higher","15-19",2014,NA,243600,"region3",0.0868872950118688,-7.47955168855537
"Palestine, State of","F","secondary.higher","15-19",2014,NA,241740,"region3",0.117144079981149,-8.07537898167592
"Palestine, State of","M","noEdu.primary","15-19",2014,NA,22920,"region3",0.203481208737636,-6.89116852065926
"Palestine, State of","F","noEdu.primary","15-19",2015,NA,13500,"region3",0.365343194432499,-7.61447171240925
"Palestine, State of","M","secondary.higher","15-19",2015,NA,248400,"region3",0.0997371654181928,-7.57336849085869
"Palestine, State of","F","secondary.higher","15-19",2015,NA,246100,"region3",0.123401717982977,-8.16233921807393
"Palestine, State of","M","noEdu.primary","15-19",2015,NA,22200,"region3",0.219945815795418,-6.97983797926858
"Tunisia","F","noEdu.primary","15-19",1978,-6.62778532701669,281160,"region3",0.0587268217761696,-6.82158907880826
"Tunisia","M","secondary.higher","15-19",1978,-6.68963055877987,127840,"region3",0.0869466056122034,-6.84248990786646
"Tunisia","F","secondary.higher","15-19",1978,-7.14711446937554,58440,"region3",0.169261588324686,-7.43915947427233
"Tunisia","M","noEdu.primary","15-19",1978,-6.1597112761983,225760,"region3",0.0496785097582005,-6.23132992854023
"Tunisia","F","noEdu.primary","15-19",1979,-6.69951449554532,282580,"region3",0.0580448748670753,-6.84540997523875
"Tunisia","M","secondary.higher","15-19",1979,-6.73238511493227,137620,"region3",0.0845554759810402,-6.86256761092437
"Tunisia","F","secondary.higher","15-19",1979,-7.2028587243867,65820,"region3",0.163667208563538,-7.46042137302503
"Tunisia","M","noEdu.primary","15-19",1979,-6.20307577289257,225880,"region3",0.0502190603641151,-6.25352791350065
"Tunisia","F","noEdu.primary","15-19",1980,-6.77907719392069,284000,"region3",0.0599039001778111,-6.86750640979761
"Tunisia","M","secondary.higher","15-19",1980,-6.77694127933411,147400,"region3",0.0813715678518984,-6.88653881587941
"Tunisia","F","secondary.higher","15-19",1980,-7.28892769452126,73200,"region3",0.153766170071071,-7.48236751653613
"Tunisia","M","noEdu.primary","15-19",1980,-6.25064803490539,226000,"region3",0.0503216892429986,-6.2773783083127
"Tunisia","F","noEdu.primary","15-19",1981,-6.83321483524662,284020,"region3",0.0590812627520363,-6.88693477405334
"Tunisia","M","secondary.higher","15-19",1981,-6.81070948983267,157000,"region3",0.0800353221152993,-6.90517359408084
"Tunisia","F","secondary.higher","15-19",1981,-7.36765905639308,80780,"region3",0.148338953673,-7.50150710898032
"Tunisia","M","noEdu.primary","15-19",1981,-6.28105866603139,223360,"region3",0.0509434933308505,-6.29540759194766
"Tunisia","F","noEdu.primary","15-19",1982,-6.89390987216008,284040,"region3",0.0607145596739115,-6.90483368930687
"Tunisia","M","secondary.higher","15-19",1982,-6.84156745842279,166600,"region3",0.0786510728014518,-6.92320765134258
"Tunisia","F","secondary.higher","15-19",1982,-7.41888274398193,88360,"region3",0.14362318274888,-7.52096433555784
"Tunisia","M","noEdu.primary","15-19",1982,-6.31318566178319,220720,"region3",0.0525290709087516,-6.31425336209033
"Tunisia","F","noEdu.primary","15-19",1983,-6.95851880343674,284060,"region3",0.0605488729054179,-6.95766586739331
"Tunisia","M","secondary.higher","15-19",1983,-6.87536830540742,176200,"region3",0.0775631266335946,-6.9760812377363
"Tunisia","F","secondary.higher","15-19",1983,-7.48249422849178,95940,"region3",0.140040024577738,-7.56793375488187
"Tunisia","M","noEdu.primary","15-19",1983,-6.34981787180366,218080,"region3",0.0523763100335737,-6.36760754153177
"Tunisia","F","noEdu.primary","15-19",1984,-7.03555024975472,284080,"region3",0.0617719935340733,-6.96863754936663
"Tunisia","M","secondary.higher","15-19",1984,-6.91749034775289,185800,"region3",0.0769728716432958,-6.98450791895206
"Tunisia","F","secondary.higher","15-19",1984,-7.54018692450226,103520,"region3",0.135353250423304,-7.58264452123258
"Tunisia","M","noEdu.primary","15-19",1984,-6.38328385984874,215440,"region3",0.0538576412078425,-6.37582726394209
"Tunisia","F","noEdu.primary","15-19",1985,-7.11034419617597,284100,"region3",0.0616335808340765,-6.97990413437437
"Tunisia","M","secondary.higher","15-19",1985,-6.95169540173623,195400,"region3",0.0768807929571209,-6.99443271283426
"Tunisia","F","secondary.higher","15-19",1985,-7.62920192906345,111100,"region3",0.132933949880941,-7.59571633215625
"Tunisia","M","noEdu.primary","15-19",1985,-6.42456361941827,212800,"region3",0.0532397924492749,-6.38900178505075
"Tunisia","F","noEdu.primary","15-19",1986,-7.15862108473059,280160,"region3",0.0631556996981269,-6.98796739872759
"Tunisia","M","secondary.higher","15-19",1986,-7.00395924701817,201480,"region3",0.074496534783166,-7.00697676625404
"Tunisia","F","secondary.higher","15-19",1986,-7.69452771898149,118600,"region3",0.129311128371336,-7.60424707723314
"Tunisia","M","noEdu.primary","15-19",1986,-6.47057294334664,211840,"region3",0.0540138031310178,-6.39816316169823
"Tunisia","F","noEdu.primary","15-19",1987,-7.21574694959013,276220,"region3",0.0630615834432534,-6.99847794197434
"Tunisia","M","secondary.higher","15-19",1987,-7.05021888259147,207560,"region3",0.0738004877270707,-7.01536593929771
"Tunisia","F","secondary.higher","15-19",1987,-7.73749733672054,126100,"region3",0.12772520883217,-7.61185148175772
"Tunisia","M","noEdu.primary","15-19",1987,-6.52247223281709,210880,"region3",0.0549791199643608,-6.40787593013893
"Tunisia","F","noEdu.primary","15-19",1988,-7.27283921250225,272280,"region3",0.0656179806369083,-7.01063224219467
"Tunisia","M","secondary.higher","15-19",1988,-7.11299233523918,213640,"region3",0.073468693288245,-7.02625188950381
"Tunisia","F","secondary.higher","15-19",1988,-7.79527235485221,133600,"region3",0.122612074024346,-7.62087986456394
"Tunisia","M","noEdu.primary","15-19",1988,-6.57430917572079,209920,"region3",0.0545321548268939,-6.41830702255883
"Tunisia","F","noEdu.primary","15-19",1989,NA,268340,"region3",0.0638988671969274,-7.00882642882167
"Tunisia","M","secondary.higher","15-19",1989,NA,219720,"region3",0.0708146042191395,-7.0258191759608
"Tunisia","F","secondary.higher","15-19",1989,NA,141100,"region3",0.119912230560472,-7.62073853711472
"Tunisia","M","noEdu.primary","15-19",1989,NA,208960,"region3",0.0544520261864428,-6.41652779520875
"Tunisia","F","noEdu.primary","15-19",1990,NA,264400,"region3",0.0647421740800179,-7.02640526810141
"Tunisia","M","secondary.higher","15-19",1990,NA,225800,"region3",0.0717845803407731,-7.04202961417634
"Tunisia","F","secondary.higher","15-19",1990,NA,148600,"region3",0.117986979088069,-7.63799472937471
"Tunisia","M","noEdu.primary","15-19",1990,NA,208000,"region3",0.0557719339956034,-6.43650734090669
"Tunisia","F","noEdu.primary","15-19",1991,NA,261800,"region3",0.0661486363422068,-7.0289055933844
"Tunisia","M","secondary.higher","15-19",1991,NA,236880,"region3",0.0712225809025965,-7.04314199452467
"Tunisia","F","secondary.higher","15-19",1991,NA,162680,"region3",0.112573805261421,-7.63861867586798
"Tunisia","M","noEdu.primary","15-19",1991,NA,208320,"region3",0.0555703947290701,-6.43648306299022
"Tunisia","F","noEdu.primary","15-19",1992,NA,259200,"region3",0.0665431472909308,-7.02717955725164
"Tunisia","M","secondary.higher","15-19",1992,NA,247960,"region3",0.0693791496027222,-7.04215056775327
"Tunisia","F","secondary.higher","15-19",1992,NA,176760,"region3",0.107499231936255,-7.63821343981901
"Tunisia","M","noEdu.primary","15-19",1992,NA,208640,"region3",0.0555504600772561,-6.4381012464758
"Tunisia","F","noEdu.primary","15-19",1993,NA,256600,"region3",0.067786283397967,-7.02953258641336
"Tunisia","M","secondary.higher","15-19",1993,NA,259040,"region3",0.067066311773584,-7.04528160311414
"Tunisia","F","secondary.higher","15-19",1993,NA,190840,"region3",0.102426327123167,-7.63814260444706
"Tunisia","M","noEdu.primary","15-19",1993,NA,208960,"region3",0.0549853032754165,-6.43835927099331
"Tunisia","F","noEdu.primary","15-19",1994,NA,254000,"region3",0.0674605854349215,-7.03399722818379
"Tunisia","M","secondary.higher","15-19",1994,NA,270120,"region3",0.0662323611883971,-7.04928645528129
"Tunisia","F","secondary.higher","15-19",1994,NA,204920,"region3",0.102494863527547,-7.64124128879707
"Tunisia","M","noEdu.primary","15-19",1994,NA,209280,"region3",0.0552374034939836,-6.44183270032093
"Tunisia","F","noEdu.primary","15-19",1995,NA,251400,"region3",0.0669901925999669,-7.03649362012015
"Tunisia","M","secondary.higher","15-19",1995,NA,281200,"region3",0.0647184439192984,-7.05244113528261
"Tunisia","F","secondary.higher","15-19",1995,NA,219000,"region3",0.0976496073923342,-7.6462448711794
"Tunisia","M","noEdu.primary","15-19",1995,NA,209600,"region3",0.0554130603788963,-6.44450629953337
"Tunisia","F","noEdu.primary","15-19",1996,NA,230980,"region3",0.0723530451678686,-7.07721000619084
"Tunisia","M","secondary.higher","15-19",1996,NA,306820,"region3",0.0634482496134443,-7.09150683301015
"Tunisia","F","secondary.higher","15-19",1996,NA,248600,"region3",0.0937578901776822,-7.68470494695291
"Tunisia","M","noEdu.primary","15-19",1996,NA,190820,"region3",0.0600034400060737,-6.48492503836424
"Tunisia","F","noEdu.primary","15-19",1997,NA,210560,"region3",0.077369031947036,-7.10818962875877
"Tunisia","M","secondary.higher","15-19",1997,NA,332440,"region3",0.0626814272677025,-7.12168638398158
"Tunisia","F","secondary.higher","15-19",1997,NA,278200,"region3",0.0889294283359894,-7.7141790244324
"Tunisia","M","noEdu.primary","15-19",1997,NA,172040,"region3",0.0629292088162664,-6.5179155513194
"Tunisia","F","noEdu.primary","15-19",1998,NA,190140,"region3",0.083721924702058,-7.13899354911528
"Tunisia","M","secondary.higher","15-19",1998,NA,358060,"region3",0.061235039644088,-7.15319386790777
"Tunisia","F","secondary.higher","15-19",1998,NA,307800,"region3",0.0860762788368286,-7.74417086876923
"Tunisia","M","noEdu.primary","15-19",1998,NA,153260,"region3",0.0666357412730172,-6.54615824337739
"Tunisia","F","noEdu.primary","15-19",1999,NA,169720,"region3",0.088756624199027,-7.17067127306399
"Tunisia","M","secondary.higher","15-19",1999,NA,383680,"region3",0.0587692637923173,-7.18564551200272
"Tunisia","F","secondary.higher","15-19",1999,NA,337400,"region3",0.0850015122169195,-7.77641150789954
"Tunisia","M","noEdu.primary","15-19",1999,NA,134480,"region3",0.0743238327130959,-6.58124029663305
"Tunisia","F","noEdu.primary","15-19",2000,NA,149300,"region3",0.0956196372210946,-7.20417923590695
"Tunisia","M","secondary.higher","15-19",2000,NA,409300,"region3",0.0586944257174584,-7.22002371282887
"Tunisia","F","secondary.higher","15-19",2000,NA,367000,"region3",0.0815690536315288,-7.80911270745734
"Tunisia","M","noEdu.primary","15-19",2000,NA,115700,"region3",0.0814329862385049,-6.61662399232838
"Tunisia","F","noEdu.primary","15-19",2001,NA,138540,"region3",0.0998787781623327,-7.21825124211391
"Tunisia","M","secondary.higher","15-19",2001,NA,416140,"region3",0.0578330554851773,-7.22926500581909
"Tunisia","F","secondary.higher","15-19",2001,NA,379020,"region3",0.0811517527785041,-7.82028758902996
"Tunisia","M","noEdu.primary","15-19",2001,NA,112220,"region3",0.0813896584540381,-6.62378553177894
"Tunisia","F","noEdu.primary","15-19",2002,NA,127780,"region3",0.103046727592307,-7.2269759096292
"Tunisia","M","secondary.higher","15-19",2002,NA,422980,"region3",0.0579266815334123,-7.23854342891769
"Tunisia","F","secondary.higher","15-19",2002,NA,391040,"region3",0.0816177575105704,-7.82869332852598
"Tunisia","M","noEdu.primary","15-19",2002,NA,108740,"region3",0.0850782577221451,-6.6361393783029
"Tunisia","F","noEdu.primary","15-19",2003,NA,117020,"region3",0.109234674653834,-7.23738993839938
"Tunisia","M","secondary.higher","15-19",2003,NA,429820,"region3",0.0579159694142298,-7.24949817733371
"Tunisia","F","secondary.higher","15-19",2003,NA,403060,"region3",0.0796071025269419,-7.83961821212292
"Tunisia","M","noEdu.primary","15-19",2003,NA,105260,"region3",0.0865714376465538,-6.64541239011653
"Tunisia","F","noEdu.primary","15-19",2004,NA,106260,"region3",0.117998026694422,-7.24872328761397
"Tunisia","M","secondary.higher","15-19",2004,NA,436660,"region3",0.0572409638241535,-7.25956872781914
"Tunisia","F","secondary.higher","15-19",2004,NA,415080,"region3",0.0789390600166815,-7.85287370030196
"Tunisia","M","noEdu.primary","15-19",2004,NA,101780,"region3",0.0876697266093394,-6.65589337114937
"Tunisia","F","noEdu.primary","15-19",2005,NA,95500,"region3",0.121514755206549,-7.25921371556242
"Tunisia","M","secondary.higher","15-19",2005,NA,443500,"region3",0.0583181514412668,-7.27266839763039
"Tunisia","F","secondary.higher","15-19",2005,NA,427100,"region3",0.078774520189395,-7.8643189997195
"Tunisia","M","noEdu.primary","15-19",2005,NA,98300,"region3",0.0883162923731754,-6.67019973229821
"Tunisia","F","noEdu.primary","15-19",2006,NA,90340,"region3",0.126989852108656,-7.28700731061888
"Tunisia","M","secondary.higher","15-19",2006,NA,434320,"region3",0.0598099699167866,-7.29952465349245
"Tunisia","F","secondary.higher","15-19",2006,NA,419780,"region3",0.0800600567179354,-7.88681815236177
"Tunisia","M","noEdu.primary","15-19",2006,NA,95880,"region3",0.0912685304515963,-6.69486108812738
"Tunisia","F","noEdu.primary","15-19",2007,NA,85180,"region3",0.130706394633763,-7.29320033930378
"Tunisia","M","secondary.higher","15-19",2007,NA,425140,"region3",0.0600242574073729,-7.29940860856971
"Tunisia","F","secondary.higher","15-19",2007,NA,412460,"region3",0.0815392418815335,-7.89182675037574
"Tunisia","M","noEdu.primary","15-19",2007,NA,93460,"region3",0.0917382515713026,-6.69808135545574
"Tunisia","F","noEdu.primary","15-19",2008,NA,80020,"region3",0.13645493150215,-7.32076735740063
"Tunisia","M","secondary.higher","15-19",2008,NA,415960,"region3",0.0614620676909636,-7.32815086940345
"Tunisia","F","secondary.higher","15-19",2008,NA,405140,"region3",0.0812779803475768,-7.91902243502546
"Tunisia","M","noEdu.primary","15-19",2008,NA,91040,"region3",0.0950486055959898,-6.72303645831362
"Tunisia","F","noEdu.primary","15-19",2009,NA,74860,"region3",0.14310859005457,-7.34909476765516
"Tunisia","M","secondary.higher","15-19",2009,NA,406780,"region3",0.0622690778964157,-7.35714333730908
"Tunisia","F","secondary.higher","15-19",2009,NA,397820,"region3",0.0861972692042389,-7.94978293068391
"Tunisia","M","noEdu.primary","15-19",2009,NA,88620,"region3",0.098364651471183,-6.75455789675816
"Tunisia","F","noEdu.primary","15-19",2010,NA,69700,"region3",0.149204126241577,-7.37710759114876
"Tunisia","M","secondary.higher","15-19",2010,NA,397600,"region3",0.0653985451704945,-7.38797662242028
"Tunisia","F","secondary.higher","15-19",2010,NA,390500,"region3",0.0854106882619698,-7.97708365915052
"Tunisia","M","noEdu.primary","15-19",2010,NA,86200,"region3",0.1003105805929,-6.78491366418787
"Tunisia","F","noEdu.primary","15-19",2011,NA,66020,"region3",0.156944796479756,-7.4073303106389
"Tunisia","M","secondary.higher","15-19",2011,NA,390400,"region3",0.0655060819005913,-7.41033490873255
"Tunisia","F","secondary.higher","15-19",2011,NA,382900,"region3",0.0879940892640415,-8.00417702003912
"Tunisia","M","noEdu.primary","15-19",2011,NA,81420,"region3",0.107595703528676,-6.81003825360139
